"","osmid","lat","lon","id","missing_neighbors","downtown","demand","supply"
"394",42428598,40.7747214,-73.9822972,394,FALSE,TRUE,0,0
"395",42428601,40.7755283,-73.9822622,395,FALSE,FALSE,0,0
"396",42428604,40.7763295,-73.9822243,396,FALSE,FALSE,0,0
"397",42428610,40.7771434,-73.9822172,397,FALSE,FALSE,0,0
"398",42428634,40.7787867,-73.9820522,398,FALSE,FALSE,0,0
"399",42428637,40.7795842,-73.9818317,399,FALSE,FALSE,0,0
"400",42428640,40.7803341,-73.9816325,400,FALSE,FALSE,0,0
"401",42428643,40.7810582,-73.9814257,401,FALSE,FALSE,0,0
"402",42428645,40.7818019,-73.9811764,402,FALSE,FALSE,0,0
"403",42428648,40.7825317,-73.9809157,403,FALSE,FALSE,0,0
"404",42428653,40.783893,-73.9800838,404,FALSE,FALSE,0,0
"405",42428657,40.7852101,-73.9791163,405,FALSE,FALSE,0,0
"406",42428661,40.7858381,-73.9786335,406,FALSE,FALSE,0,0
"407",42428663,40.7864652,-73.9781723,407,FALSE,FALSE,0,0
"408",42428670,40.7877015,-73.9771707,408,FALSE,FALSE,0,0
"409",42428674,40.7883617,-73.9766064,409,FALSE,FALSE,0,0
"410",42428678,40.7890078,-73.976052,410,FALSE,FALSE,0,0
"411",42428682,40.7896363,-73.9755873,411,FALSE,FALSE,0,0
"412",42428689,40.7908834,-73.9746726,412,FALSE,FALSE,0,0
"413",42428695,40.7915225,-73.9742027,413,FALSE,FALSE,0,0
"414",42428701,40.7921405,-73.9737451,414,FALSE,FALSE,0,0
"415",42428705,40.7927728,-73.9733006,415,FALSE,FALSE,0,0
"416",42428709,40.7933995,-73.972839,416,FALSE,FALSE,0,0
"417",42428711,40.7940312,-73.972399,417,FALSE,FALSE,0,0
"418",42428714,40.7947149,-73.9718975,418,FALSE,FALSE,0,0
"419",42428716,40.7953849,-73.9714074,419,FALSE,FALSE,0,0
"420",42428720,40.796004,-73.9709366,420,FALSE,FALSE,0,0
"421",42428723,40.7966367,-73.9704799,421,FALSE,FALSE,0,0
"422",42428725,40.7972636,-73.9700162,422,FALSE,FALSE,0,0
"423",42428728,40.7978923,-73.9695597,423,FALSE,FALSE,0,0
"424",42428737,40.7985155,-73.9691051,424,FALSE,FALSE,0,0
"425",42428742,40.7991535,-73.9686546,425,FALSE,FALSE,0,0
"426",42428746,40.7998235,-73.9683098,426,FALSE,FALSE,0,0
"427",42428751,40.8005616,-73.9680953,427,FALSE,FALSE,0,0
"428",42428760,40.8022515,-73.9679062,428,FALSE,FALSE,0,0
"429",42428770,40.8036046,-73.9672436,429,FALSE,FALSE,0,0
"430",42428782,40.8042152,-73.9667983,430,FALSE,FALSE,0,0
"431",42428790,40.8048633,-73.9663136,431,FALSE,FALSE,0,0
"432",42428799,40.8054904,-73.9658601,432,FALSE,FALSE,0,0
"433",42428807,40.8061176,-73.9654027,433,FALSE,FALSE,0,0
"434",42428814,40.8067507,-73.9649437,434,FALSE,FALSE,0,0
"435",42428833,40.8073871,-73.9644889,435,FALSE,FALSE,0,0
"436",42428844,40.8112589,-73.9616861,436,FALSE,FALSE,0,0
"437",42428858,40.8151597,-73.9588371,437,FALSE,FALSE,0,0
"438",42428863,40.8158098,-73.9583906,438,FALSE,FALSE,0,0
"439",42428873,40.8176025,-73.957044,439,FALSE,FALSE,0,0
"440",42428876,40.8182287,-73.9565816,440,FALSE,FALSE,0,0
"441",42428892,40.8201617,-73.9551864,441,FALSE,FALSE,0,0
"442",42428912,40.8214361,-73.9542488,442,FALSE,FALSE,0,0
"443",42428913,40.8220717,-73.9537903,443,FALSE,FALSE,0,0
"444",42428914,40.8226882,-73.953329,444,FALSE,FALSE,0,0
"445",42428917,40.8233117,-73.9528694,445,FALSE,FALSE,0,0
"446",42428919,40.8239367,-73.9524172,446,FALSE,FALSE,0,0
"447",42428922,40.8245675,-73.9519566,447,FALSE,FALSE,0,0
"448",42428926,40.8251862,-73.9515057,448,FALSE,FALSE,0,0
"449",42428928,40.8258004,-73.951049,449,FALSE,FALSE,0,0
"450",42428931,40.8264888,-73.950564,450,FALSE,FALSE,0,0
"451",42428934,40.8271527,-73.9500743,451,FALSE,FALSE,0,0
"452",42428936,40.8277777,-73.9496148,452,FALSE,FALSE,0,0
"453",42428939,40.8284002,-73.9491568,453,FALSE,FALSE,0,0
"454",42428941,40.8290276,-73.9486953,454,FALSE,FALSE,0,0
"455",42428944,40.8296454,-73.9482407,455,FALSE,FALSE,0,0
"456",42428947,40.8302605,-73.9477882,456,FALSE,FALSE,0,0
"457",42428951,40.8308954,-73.9473375,457,FALSE,FALSE,0,0
"458",42428953,40.8315206,-73.946872,458,FALSE,FALSE,0,0
"459",42428956,40.8328147,-73.9459388,459,FALSE,FALSE,0,0
"460",42428958,40.8334848,-73.9454338,460,FALSE,FALSE,0,0
"461",42428961,40.8341039,-73.9449852,461,FALSE,FALSE,0,0
"462",42428962,40.8347297,-73.9445301,462,FALSE,FALSE,0,0
"463",42428964,40.8359959,-73.9436514,463,FALSE,FALSE,0,0
"464",42428965,40.8366143,-73.9431927,464,FALSE,FALSE,0,0
"465",42428966,40.8372403,-73.9427148,465,FALSE,FALSE,0,0
"466",42428967,40.837855,-73.942259,466,FALSE,FALSE,0,0
"467",42428970,40.8384885,-73.9418259,467,FALSE,FALSE,0,0
"468",42428973,40.8392425,-73.9412769,468,FALSE,FALSE,0,0
"469",42428975,40.8399295,-73.9407749,469,FALSE,FALSE,0,0
"470",42428978,40.8411223,-73.9398646,470,FALSE,FALSE,0,0
"471",42428980,40.8416786,-73.9392999,471,FALSE,FALSE,0,0
"472",42428984,40.8424468,-73.9392536,472,FALSE,FALSE,0,0
"473",42428985,40.843223,-73.939177,473,FALSE,FALSE,0,0
"474",42428989,40.843942,-73.939025,474,FALSE,FALSE,0,0
"475",42428994,40.8446886,-73.9388653,475,FALSE,FALSE,0,0
"476",42428998,40.8454318,-73.9386774,476,FALSE,FALSE,0,0
"477",42429002,40.8462182,-73.9384437,477,FALSE,FALSE,0,0
"478",42429006,40.8469437,-73.938228,478,FALSE,FALSE,0,0
"479",42429011,40.8475489,-73.9380371,479,FALSE,FALSE,0,0
"480",42429013,40.847711,-73.937975,480,FALSE,FALSE,0,0
"481",42429017,40.8484003,-73.9376741,481,FALSE,FALSE,0,0
"482",42429023,40.8489496,-73.937049,482,FALSE,FALSE,0,0
"483",42429029,40.8501764,-73.9357231,483,FALSE,FALSE,0,0
"484",42429032,40.850774,-73.935426,484,FALSE,FALSE,0,0
"485",42429035,40.851434,-73.935083,485,FALSE,FALSE,0,0
"486",42429044,40.852058,-73.934776,486,FALSE,FALSE,0,0
"487",42429058,40.852729,-73.93443,487,FALSE,FALSE,0,0
"488",42429072,40.8532,-73.934193,488,FALSE,FALSE,0,0
"489",42429083,40.8541572,-73.9337034,489,FALSE,FALSE,0,0
"490",42429094,40.855335,-73.933312,490,FALSE,FALSE,0,0
"491",42429100,40.856503,-73.932761,491,FALSE,FALSE,0,0
"492",42429104,40.856716,-73.932631,492,FALSE,FALSE,0,0
"493",42429109,40.858271,-73.931818,493,FALSE,FALSE,0,0
"494",42429174,40.860641,-73.930771,494,FALSE,FALSE,0,0
"495",42429184,40.8634187,-73.9300194,495,FALSE,FALSE,0,0
"496",42429211,40.8646634,-73.9289023,496,FALSE,FALSE,0,0
"497",42429212,40.8650857,-73.9281099,497,FALSE,FALSE,0,0
"498",42429215,40.8655306,-73.9272714,498,FALSE,FALSE,0,0
"499",42429216,40.866025,-73.925872,499,FALSE,FALSE,0,0
"500",42429217,40.866336,-73.925005,500,FALSE,FALSE,0,0
"501",42429220,40.867016,-73.92311,501,FALSE,FALSE,0,0
"502",42429222,40.867707,-73.9212171,502,FALSE,FALSE,0,0
"503",42429226,40.8681187,-73.9197555,503,FALSE,FALSE,0,0
"504",42429228,40.868482,-73.918561,504,FALSE,FALSE,0,0
"505",42429231,40.868885,-73.917594,505,FALSE,FALSE,0,0
"506",42429236,40.8693238,-73.9167458,506,FALSE,FALSE,0,0
"507",42429242,40.8698643,-73.9158491,507,FALSE,FALSE,0,0
"508",42429244,40.8704145,-73.9151316,508,FALSE,FALSE,0,0
"509",42429255,40.871714,-73.9132764,509,FALSE,FALSE,0,0
"510",42429314,40.7815342,-73.9604148,510,FALSE,FALSE,0,0
"511",42429324,40.7808601,-73.9588013,511,FALSE,FALSE,0,0
"512",42429330,40.7801496,-73.9571181,512,FALSE,FALSE,0,0
"513",42429334,40.7795073,-73.9555832,513,FALSE,FALSE,0,0
"514",42429338,40.7788275,-73.9539771,514,FALSE,FALSE,0,0
"515",42429340,40.7778838,-73.9517401,515,FALSE,FALSE,0,0
"516",42429342,40.776888,-73.9493698,516,FALSE,FALSE,0,0
"517",42429348,40.7749461,-73.9447748,517,FALSE,FALSE,0,0
"518",42429353,40.7072083,-74.0059779,518,FALSE,TRUE,0,0
"519",42429354,40.7078606,-74.0068365,519,FALSE,TRUE,0,0
"520",42429373,40.735313,-73.994118,520,FALSE,TRUE,0,0
"521",42429374,40.736668,-73.997341,521,FALSE,TRUE,0,0
"522",42429375,40.7378614,-74.0001742,522,FALSE,TRUE,0,0
"523",42429378,40.7387436,-74.0024001,523,FALSE,TRUE,0,0
"524",42429388,40.7390953,-74.0030301,524,FALSE,TRUE,0,0
"525",42429390,40.739418,-74.003865,525,FALSE,TRUE,0,0
"526",42429394,40.7400297,-74.0053043,526,FALSE,TRUE,0,0
"527",42429412,40.7409399,-74.0074994,527,FALSE,TRUE,0,0
"528",42429431,40.7414615,-74.0087032,528,FALSE,TRUE,0,0
"529",42429452,40.8429382,-73.9346816,529,FALSE,FALSE,0,0
"530",42429457,40.84355,-73.936126,530,FALSE,FALSE,0,0
"531",42429466,40.844137,-73.937518,531,FALSE,FALSE,0,0
"532",42429474,40.8446487,-73.9387288,532,FALSE,FALSE,0,0
"533",42429479,40.8462601,-73.9426268,533,FALSE,FALSE,0,0
"534",42429504,40.7053168,-74.0090373,534,FALSE,TRUE,0,0
"535",42429507,40.7055699,-74.0090526,535,FALSE,TRUE,0,0
"536",42429521,40.7064948,-74.0167254,536,FALSE,TRUE,0,0
"537",42429530,40.8108543,-73.9390289,537,FALSE,FALSE,0,0
"538",42429532,40.8121691,-73.9421726,538,FALSE,FALSE,0,0
"539",42429536,40.8134231,-73.9451787,539,FALSE,FALSE,0,0
"540",42429538,40.81458,-73.947947,540,FALSE,FALSE,0,0
"541",42429541,40.8193946,-73.9593697,541,FALSE,FALSE,0,0
"542",42429552,40.8032304,-73.9446222,542,FALSE,FALSE,0,0
"543",42429557,40.7985815,-73.9731448,543,FALSE,FALSE,0,0
"544",42429562,40.7138056,-74.0088463,544,FALSE,TRUE,0,0
"545",42429563,40.714383,-74.010128,545,FALSE,TRUE,0,0
"546",42429565,40.714904,-74.0113427,546,FALSE,TRUE,0,0
"547",42429570,40.7152226,-74.0132124,547,FALSE,TRUE,0,0
"548",42429595,40.7155725,-74.0155746,548,FALSE,TRUE,0,0
"549",42429630,40.7158285,-74.0153819,549,FALSE,TRUE,0,0
"550",42429633,40.7163143,-74.0164437,550,FALSE,TRUE,0,5
"551",42429636,40.7142872,-73.9939293,551,FALSE,TRUE,44,0
"552",42429641,40.7164855,-73.9928237,552,FALSE,TRUE,0,0
"553",42429643,40.717668,-73.9922172,553,FALSE,TRUE,0,0
"554",42429644,40.7185836,-73.9917491,554,FALSE,TRUE,0,0
"555",42429645,40.7195624,-73.9912489,555,FALSE,TRUE,0,0
"556",42429646,40.7207678,-73.9906322,556,FALSE,TRUE,0,0
"557",42429647,40.7219217,-73.990042,557,FALSE,TRUE,0,0
"558",42429657,40.7385111,-73.9918061,558,FALSE,TRUE,0,0
"559",42429659,40.73986,-73.995018,559,FALSE,TRUE,0,0
"560",42429661,40.741056,-73.997862,560,FALSE,TRUE,0,0
"561",42429662,40.7422581,-74.0006951,561,FALSE,TRUE,0,0
"562",42429663,40.7434761,-74.0035806,562,FALSE,TRUE,0,0
"563",42429664,40.744646,-74.006385,563,FALSE,TRUE,0,0
"564",42429680,40.771147,-73.967994,564,FALSE,TRUE,0,48
"565",42429682,40.7704755,-73.9663944,565,FALSE,TRUE,0,0
"566",42429685,40.7697588,-73.9646978,566,FALSE,TRUE,0,0
"567",42429688,40.7691137,-73.9631686,567,FALSE,TRUE,0,0
"568",42429690,40.7684416,-73.9615751,568,FALSE,FALSE,0,0
"569",42429693,40.7675009,-73.9593404,569,FALSE,FALSE,0,0
"570",42429694,40.7664881,-73.9569436,570,FALSE,FALSE,0,0
"571",42429700,40.7317982,-74.0011515,571,FALSE,TRUE,0,0
"572",42429701,40.7311376,-74.0029381,572,FALSE,TRUE,0,0
"573",42429703,40.8703989,-73.9121747,573,FALSE,FALSE,0,0
"574",42429704,40.8711588,-73.9139795,574,FALSE,FALSE,0,0
"575",42429705,40.871603,-73.915056,575,FALSE,FALSE,0,0
"576",42429707,40.872116,-73.916278,576,FALSE,FALSE,0,0
"577",42429708,40.872499,-73.917176,577,FALSE,FALSE,0,0
"578",42429709,40.873022,-73.918459,578,FALSE,FALSE,0,0
"579",42429727,40.8045555,-73.947737,579,FALSE,FALSE,0,0
"580",42429735,40.806709,-73.952857,580,FALSE,FALSE,0,0
"581",42429741,40.8069824,-73.9534985,581,FALSE,FALSE,0,0
"582",42429744,40.8075917,-73.9549547,582,FALSE,FALSE,0,0
"583",42429747,40.808178,-73.9563424,583,FALSE,FALSE,0,0
"584",42429752,40.720336,-73.9940925,584,FALSE,TRUE,0,0
"585",42429754,40.7199144,-73.9929412,585,FALSE,TRUE,0,0
"586",42429756,40.7198216,-73.9921032,586,FALSE,TRUE,0,0
"587",42429762,40.7191052,-73.9902813,587,FALSE,TRUE,0,0
"588",42429766,40.7191021,-73.989732,588,FALSE,TRUE,0,0
"589",42429769,40.718874,-73.9889804,589,FALSE,TRUE,0,0
"590",42429773,40.7186264,-73.9881645,590,FALSE,TRUE,0,0
"591",42429782,40.7183868,-73.9873747,591,FALSE,TRUE,0,0
"592",42429806,40.717431,-73.9839974,592,FALSE,TRUE,0,0
"593",42429809,40.716976,-73.982289,593,FALSE,TRUE,0,0
"594",42429811,40.716718,-73.981438,594,FALSE,TRUE,0,0
"595",42429812,40.716454,-73.9805736,595,FALSE,TRUE,0,0
"596",42429814,40.715957,-73.9789246,596,FALSE,TRUE,0,0
"597",42429819,40.7156979,-73.9780769,597,FALSE,TRUE,0,0
"598",42429825,40.8110093,-73.9542758,598,FALSE,FALSE,0,0
"599",42429829,40.7163029,-74.0061645,599,FALSE,TRUE,0,0
"600",42429830,40.7165394,-74.0066823,600,FALSE,TRUE,0,0
"601",42429832,40.7171217,-74.0079572,601,FALSE,TRUE,0,298
"602",42429833,40.717598,-74.009,602,FALSE,TRUE,0,0
"603",42429838,40.7077053,-74.0102034,603,FALSE,TRUE,0,0
"604",42429840,40.7069579,-74.0090037,604,FALSE,TRUE,0,0
"605",42429842,40.7060628,-74.0074544,605,FALSE,TRUE,0,0
"606",42429844,40.705634,-74.0067527,606,FALSE,TRUE,0,0
"607",42429874,40.743451,-73.988194,607,FALSE,TRUE,0,0
"608",42429876,40.7427711,-73.9865977,608,FALSE,TRUE,0,0
"609",42429888,40.7420643,-73.9849234,609,FALSE,TRUE,0,166
"610",42429890,40.7414058,-73.9833636,610,FALSE,TRUE,0,0
"611",42429896,40.7407284,-73.981759,611,FALSE,TRUE,0,0
"612",42429900,40.7397948,-73.9795312,612,FALSE,TRUE,0,0
"613",42429910,40.7392336,-73.9781918,613,FALSE,TRUE,0,0
"614",42429918,40.738796,-73.977148,614,FALSE,TRUE,0,0
"615",42429946,40.8709698,-73.9192622,615,FALSE,FALSE,0,0
"616",42429960,40.868889,-73.915681,616,FALSE,FALSE,0,0
"617",42429970,40.766767,-73.971189,617,FALSE,TRUE,0,0
"618",42429971,40.7660912,-73.9695848,618,FALSE,TRUE,0,0
"619",42429974,40.7653837,-73.9678898,619,FALSE,TRUE,0,0
"620",42429976,40.764739,-73.9663609,620,FALSE,TRUE,0,0
"621",42429980,40.764057,-73.9647558,621,FALSE,TRUE,0,0
"622",42429981,40.763113,-73.962515,622,FALSE,TRUE,0,0
"623",42429986,40.762118,-73.9601302,623,FALSE,FALSE,0,0
"624",42429999,40.7754121,-73.9839423,624,FALSE,FALSE,0,0
"625",42430004,40.7132584,-74.0092662,625,FALSE,TRUE,147,0
"626",42430007,40.7138543,-74.0105666,626,FALSE,TRUE,0,0
"627",42430009,40.714294,-74.011527,627,FALSE,TRUE,0,0
"628",42430022,40.8471725,-73.940776,628,FALSE,FALSE,0,0
"629",42430023,40.8473921,-73.940691,629,FALSE,FALSE,0,0
"630",42430030,40.7206316,-73.9949663,630,FALSE,TRUE,0,0
"631",42430034,40.7208958,-73.9957503,631,FALSE,TRUE,0,0
"632",42430038,40.7211736,-73.9965747,632,FALSE,TRUE,0,0
"633",42430041,40.7214509,-73.9973979,633,FALSE,TRUE,0,0
"634",42430044,40.7215815,-73.9977854,634,FALSE,TRUE,0,0
"635",42430050,40.7744056,-73.9656083,635,FALSE,TRUE,0,0
"636",42430052,40.7737351,-73.9640105,636,FALSE,TRUE,0,0
"637",42430056,40.7730236,-73.9623161,637,FALSE,FALSE,0,0
"638",42430060,40.7723765,-73.9607791,638,FALSE,FALSE,0,0
"639",42430063,40.7717042,-73.9591761,639,FALSE,FALSE,0,0
"640",42430068,40.7707623,-73.9569342,640,FALSE,FALSE,0,0
"641",42430075,40.7697673,-73.9545657,641,FALSE,FALSE,0,0
"642",42430102,40.7255633,-74.0045513,642,FALSE,TRUE,0,0
"643",42430108,40.724267,-74.004739,643,FALSE,TRUE,42,0
"644",42430115,40.7182925,-74.005362,644,FALSE,TRUE,0,0
"645",42430118,40.7190194,-74.0051717,645,FALSE,TRUE,0,0
"646",42430122,40.7198568,-74.0051934,646,FALSE,TRUE,0,0
"647",42430126,40.7206388,-74.0052198,647,FALSE,TRUE,0,0
"648",42430131,40.721025,-74.005248,648,FALSE,TRUE,0,0
"649",42430136,40.722276,-74.0053408,649,FALSE,TRUE,0,0
"650",42430143,40.723625,-74.004786,650,FALSE,TRUE,0,0
"651",42430147,40.724173,-74.004575,651,FALSE,TRUE,0,0
"652",42430154,40.725513,-74.004031,652,FALSE,TRUE,0,0
"653",42430160,40.72625,-74.00373,653,FALSE,TRUE,0,0
"654",42430164,40.726958,-74.003445,654,FALSE,TRUE,0,0
"655",42430167,40.727664,-74.003155,655,FALSE,TRUE,0,0
"656",42430187,40.7297532,-74.0021622,656,FALSE,TRUE,0,0
"657",42430205,40.7305503,-74.0017,657,FALSE,TRUE,0,0
"658",42430217,40.7310625,-74.0014113,658,FALSE,TRUE,0,0
"659",42430231,40.731706,-74.000954,659,FALSE,TRUE,0,0
"660",42430233,40.732315,-74.000511,660,FALSE,TRUE,0,142
"661",42430235,40.732929,-74.000066,661,FALSE,TRUE,0,0
"662",42430237,40.7336634,-73.9995234,662,FALSE,TRUE,0,0
"663",42430241,40.734784,-73.998714,663,FALSE,TRUE,0,0
"664",42430247,40.735391,-73.998274,664,FALSE,TRUE,0,0
"665",42430249,40.736032,-73.997805,665,FALSE,TRUE,0,0
"666",42430253,40.737361,-73.99684,666,FALSE,TRUE,0,0
"667",42430255,40.738044,-73.996337,667,FALSE,TRUE,0,0
"668",42430257,40.738686,-73.995874,668,FALSE,TRUE,0,0
"669",42430259,40.739272,-73.995446,669,FALSE,TRUE,49,0
"670",42430263,40.740442,-73.994593,670,FALSE,TRUE,0,0
"671",42430265,40.7416174,-73.9937398,671,FALSE,TRUE,0,0
"672",42430269,40.7422328,-73.9932916,672,FALSE,TRUE,0,0
"673",42430271,40.7429103,-73.9927979,673,FALSE,TRUE,0,0
"674",42430274,40.744186,-73.991871,674,FALSE,TRUE,0,0
"675",42430277,40.7448072,-73.9914152,675,FALSE,TRUE,0,0
"676",42430279,40.745421,-73.990968,676,FALSE,TRUE,0,0
"677",42430282,40.746038,-73.990518,677,FALSE,TRUE,0,0
"678",42430288,40.747277,-73.989617,678,FALSE,TRUE,0,0
"679",42430292,40.7478958,-73.9891568,679,FALSE,TRUE,0,0
"680",42430295,40.7485081,-73.9886948,680,FALSE,TRUE,0,0
"681",42430298,40.7491217,-73.9882353,681,FALSE,TRUE,6,0
"682",42430304,40.7497993,-73.9877404,682,FALSE,TRUE,0,0
"683",42430308,40.7504574,-73.9872874,683,FALSE,TRUE,0,0
"684",42430311,40.751088,-73.9868238,684,FALSE,TRUE,0,0
"685",42430314,40.7517,-73.986399,685,FALSE,TRUE,0,0
"686",42430317,40.752317,-73.985947,686,FALSE,TRUE,0,0
"687",42430320,40.7529437,-73.9854836,687,FALSE,TRUE,0,0
"688",42430324,40.7535585,-73.9850397,688,FALSE,TRUE,79,0
"689",42430329,40.754177,-73.984596,689,FALSE,TRUE,0,0
"690",42430333,40.754842,-73.984118,690,FALSE,TRUE,0,118
"691",42430338,40.755516,-73.983624,691,FALSE,TRUE,0,0
"692",42430342,40.7561421,-73.9831665,692,FALSE,TRUE,0,0
"693",42430344,40.7567712,-73.9827118,693,FALSE,TRUE,0,0
"694",42430347,40.7573902,-73.9822537,694,FALSE,TRUE,0,0
"695",42430350,40.7580163,-73.9817975,695,FALSE,TRUE,0,0
"696",42430352,40.758645,-73.981341,696,FALSE,TRUE,0,0
"697",42430356,40.7592744,-73.9808828,697,FALSE,TRUE,0,0
"698",42430358,40.7599106,-73.9804176,698,FALSE,TRUE,0,0
"699",42430361,40.7605248,-73.9799722,699,FALSE,TRUE,0,0
"700",42430363,40.7611565,-73.9795126,700,FALSE,TRUE,0,0
"701",42430367,40.7617737,-73.9790635,701,FALSE,TRUE,0,0
"702",42430371,40.7623991,-73.9786085,702,FALSE,TRUE,0,0
"703",42430375,40.7630416,-73.978141,703,FALSE,TRUE,0,0
"704",42430378,40.7636495,-73.977693,704,FALSE,TRUE,0,0
"705",42430384,40.764324,-73.977196,705,FALSE,TRUE,0,0
"706",42430390,40.7650041,-73.9767052,706,FALSE,TRUE,0,0
"707",42430394,40.7656797,-73.976244,707,FALSE,TRUE,0,0
"708",42430468,40.7283967,-74.0030772,708,FALSE,TRUE,0,0
"709",42430474,40.7910474,-73.9513807,709,FALSE,FALSE,0,0
"710",42430477,40.7903128,-73.9496374,710,FALSE,FALSE,0,0
"711",42430479,40.7896902,-73.9481549,711,FALSE,FALSE,0,0
"712",42430482,40.7890006,-73.9465498,712,FALSE,FALSE,0,0
"713",42430485,40.7880579,-73.9443285,713,FALSE,FALSE,0,0
"714",42430488,40.7870603,-73.9419364,714,FALSE,FALSE,0,0
"715",42430519,40.7174635,-74.0106317,715,FALSE,TRUE,0,0
"716",42430521,40.7174024,-74.0100927,716,FALSE,TRUE,0,0
"717",42430529,40.7172754,-74.0090579,717,FALSE,TRUE,0,0
"718",42430535,40.7141387,-74.0034162,718,FALSE,TRUE,0,0
"719",42430540,40.7145667,-74.0040023,719,FALSE,TRUE,0,0
"720",42430550,40.716013,-74.0070959,720,FALSE,TRUE,0,0
"721",42430557,40.7166018,-74.0083657,721,FALSE,TRUE,0,0
"722",42430571,40.716928,-74.0091078,722,FALSE,TRUE,0,0
"723",42430589,40.7488871,-74.0070034,723,FALSE,TRUE,0,0
"724",42430594,40.7501781,-74.0060705,724,FALSE,TRUE,0,0
"725",42430597,40.7507922,-74.0056246,725,FALSE,TRUE,0,0
"726",42430600,40.7514035,-74.0051771,726,FALSE,TRUE,0,0
"727",42430603,40.7520312,-74.0047222,727,FALSE,TRUE,0,0
"728",42430607,40.7532765,-74.0038197,728,FALSE,TRUE,0,0
"729",42430629,40.7551246,-74.0024796,729,FALSE,TRUE,0,0
"730",42430633,40.7557816,-74.0019763,730,FALSE,TRUE,0,0
"731",42430639,40.7564426,-74.0014797,731,FALSE,TRUE,0,0
"732",42430643,40.7570547,-74.0010329,732,FALSE,TRUE,0,0
"733",42430646,40.7576744,-74.0005846,733,FALSE,TRUE,0,0
"734",42430651,40.7582961,-74.0001285,734,FALSE,TRUE,0,0
"735",42430664,40.7595545,-73.9992994,735,FALSE,TRUE,0,0
"736",42430669,40.7601736,-73.9988397,736,FALSE,TRUE,0,0
"737",42430673,40.7608557,-73.9983473,737,FALSE,TRUE,0,0
"738",42430677,40.7614939,-73.9978087,738,FALSE,TRUE,0,0
"739",42430680,40.7621145,-73.9973436,739,FALSE,TRUE,0,0
"740",42430685,40.7627398,-73.99689,740,FALSE,TRUE,0,0
"741",42430688,40.7633667,-73.9964368,741,FALSE,TRUE,0,0
"742",42430691,40.7639924,-73.9959815,742,FALSE,TRUE,0,0
"743",42430694,40.7646184,-73.9955216,743,FALSE,TRUE,0,0
"744",42430698,40.7652498,-73.995066,744,FALSE,TRUE,0,0
"745",42430704,40.765878,-73.9946061,745,FALSE,TRUE,0,0
"746",42430707,40.7664978,-73.9941564,746,FALSE,TRUE,0,0
"747",42430713,40.767131,-73.9936874,747,FALSE,TRUE,0,0
"748",42430722,40.767752,-73.9932376,748,FALSE,TRUE,0,0
"749",42430736,40.76837,-73.992786,749,FALSE,TRUE,0,0
"750",42430739,40.769017,-73.9923216,750,FALSE,TRUE,0,0
"751",42430742,40.7696336,-73.9918836,751,FALSE,TRUE,0,0
"752",42430745,40.7703169,-73.9913932,752,FALSE,TRUE,0,0
"753",42430747,40.7709867,-73.9909124,753,FALSE,TRUE,0,0
"754",42430749,40.7716133,-73.9904508,754,FALSE,TRUE,0,0
"755",42430761,40.7294638,-74.0051849,755,FALSE,TRUE,0,0
"756",42430770,40.730321,-74.004688,756,FALSE,TRUE,0,0
"757",42430782,40.730719,-74.00446,757,FALSE,TRUE,0,0
"758",42430791,40.7311289,-74.0042257,758,FALSE,TRUE,0,98
"759",42430796,40.7318924,-74.0037892,759,FALSE,TRUE,0,0
"760",42430803,40.7332265,-74.0030292,760,FALSE,TRUE,0,0
"761",42430805,40.7336094,-74.0028114,761,FALSE,TRUE,0,0
"762",42430811,40.7343413,-74.002395,762,FALSE,TRUE,0,0
"763",42430813,40.7350811,-74.0019681,763,FALSE,TRUE,0,0
"764",42430818,40.7355352,-74.0016967,764,FALSE,TRUE,0,0
"765",42430824,40.7357944,-74.0015452,765,FALSE,TRUE,0,0
"766",42430828,40.7365975,-74.0011098,766,FALSE,TRUE,0,0
"767",42430848,40.7094179,-74.0051228,767,FALSE,TRUE,0,0
"768",42430857,40.7334469,-73.9955052,768,FALSE,TRUE,145,0
"769",42430861,40.732731,-73.993814,769,FALSE,TRUE,0,0
"770",42430872,40.7312807,-73.9903509,770,FALSE,TRUE,0,0
"771",42430886,40.7307238,-73.9890529,771,FALSE,TRUE,0,0
"772",42430898,40.729779,-73.986812,772,FALSE,TRUE,0,0
"773",42430903,40.7287826,-73.9844396,773,FALSE,TRUE,0,0
"774",42430914,40.727846,-73.982228,774,FALSE,TRUE,0,0
"775",42430924,40.726866,-73.979906,775,FALSE,TRUE,0,0
"776",42430938,40.7258829,-73.9775364,776,FALSE,TRUE,0,0
"777",42430942,40.724877,-73.975164,777,FALSE,TRUE,0,0
"778",42430945,40.7241903,-73.9735341,778,FALSE,TRUE,0,0
"779",42430951,40.850645,-73.937365,779,FALSE,FALSE,0,0
"780",42430973,40.7178087,-73.9753161,780,FALSE,TRUE,0,0
"781",42430981,40.7734893,-73.9890814,781,FALSE,TRUE,0,0
"782",42430983,40.7741192,-73.9886248,782,FALSE,TRUE,0,0
"783",42430984,40.7747427,-73.9881703,783,FALSE,TRUE,0,0
"784",42430985,40.7753738,-73.9877137,784,FALSE,FALSE,0,0
"785",42430989,40.7760235,-73.9872396,785,FALSE,FALSE,0,0
"786",42431000,40.7784773,-73.9854454,786,FALSE,FALSE,0,0
